date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
09-Dec-11,0,4.6,0,-0.1,0,-2,0,0,1004.3,2.02
10-Dec-11,0,8.2,0,-0.2,0,-5.7,0,0.1,1004.8,1.64
11-Dec-11,0,8.5,0,2.4,0,-2.6,0,2.6,996.5,4.066
12-Dec-11,0,10.2,0,2.7,0,-1.6,0,3.3,983.6,2.92
13-Dec-11,0,5.8,0,1.1,0,-0.2,0,2.1,974.7,2.751
14-Dec-11,0,5.2,0,1.2,0,-1.5,0,3.2,980.1,1.556
15-Dec-11,0,5.2,0,-1.4,0,-2.9,0,1.4,987.4,1.912
16-Dec-11,0,3.6,0,-1.9,0,-7.5,0,0.1,992.1,1.227
17-Dec-11,0,4.4,0,-0.1,0,-5.9,0,0.1,1007.8,1.105
18-Dec-11,0,3.9,0,-0.4,0,-5,0,0,1013.2,0.779
19-Dec-11,0,9.1,0,3.4,0,-3.6,0,4.9,1007.6,2.276
20-Dec-11,0,10.6,0,4.9,0,1.5,0,4.2,1009.5,4.278
21-Dec-11,0,12.1,0,10.4,0,4,0,0.1,1012,7.534
22-Dec-11,0,13,0,9.4,0,5.1,0,0,1012.8,7.828
23-Dec-11,0,11.9,0,1.7,0,5.3,0,5.2,1013.6,6.633
24-Dec-11,0,10.1,0,2.8,0,-1.3,0,0.6,1017.2,4.856
25-Dec-11,0,13.5,0,10,0,4.1,0,0.4,1015,8.368
26-Dec-11,0,13.6,0,10,0,8.8,0,0,1019.2,8.73
27-Dec-11,0,10.9,0,8.8,0,3.9,0,1.6,1014.5,8.347
28-Dec-11,0,9.4,0,3.5,0,3.1,0,1.8,1012,6.01
29-Dec-11,0,9,0,4.1,0,0.6,0,5.5,1014.8,5.359
30-Dec-11,0,11.9,0,4.7,0,0,0,3.5,1008.5,6.224
31-Dec-11,0,13.2,0,9.7,0,6.1,0,0,998.3,9
01-Jan-12,0,10.3,0,2.7,0,3.9,0,2,992.1,6.253
02-Jan-12,0,7.4,0,1.4,0,-2.2,0,3.4,992.1,3.198
03-Jan-12,0,12,0,3.1,0,-1.1,0,5.4,991,5.215
04-Jan-12,0,10.2,0,3.1,0,-0.2,0,4.1,1002.3,4.257
05-Jan-12,0,10,0,4.2,0,3.9,0,6.6,1006.1,5.948
06-Jan-12,0,10.6,0,3.2,0,-0.9,0,2.6,1016.7,5.251
07-Jan-12,0,8.7,0,5.7,0,2.6,0,0,1017.2,6.044
08-Jan-12,0,11.7,0,7,0,3,0,0,1020.5,7.261
09-Jan-12,0,10.1,0,5.5,0,5.9,0,0.6,1021.7,7.449
10-Jan-12,0,11.4,0,6.8,0,-0.5,0,0.1,1023.5,7.23
11-Jan-12,0,12.2,0,9.7,0,7.9,0,0.3,1022.6,8.865
12-Jan-12,0,11.2,0,2.4,0,4.5,0,1.1,1022.8,7.967
13-Jan-12,0,6.7,0,-0.7,0,-5.1,0,0,1027,3.327
14-Jan-12,0,7.3,0,-1.3,0,-6.5,0,0,1020.2,2.953
15-Jan-12,0,6.4,0,4.9,0,-2.6,0,0,1014.5,4.096
16-Jan-12,0,6.8,0,0.4,0,-5,0,0,1016.2,3.21
17-Jan-12,0,11.2,0,2.5,0,-4.5,0,0,1014.1,4.563
18-Jan-12,0,11.8,0,5.8,0,5.5,0,0.1,1013.5,7.445
19-Jan-12,0,8.1,0,4,0,-1.2,0,2,1013.3,5.796
20-Jan-12,0,11.2,0,4.4,0,0.9,0,0.1,1012.2,6.224
21-Jan-12,0,10.8,0,5.6,0,6,0,0.2,1008.1,7.299
22-Jan-12,0,9.7,0,4.8,0,2.8,0,0,1009.1,6.207
23-Jan-12,0,8.2,0,2,0,-0.4,0,0.1,1014,5.188
24-Jan-12,0,11.8,0,5.3,0,-3.9,0,5.8,1010.2,7.291
25-Jan-12,0,11.9,0,1.6,0,7,0,6.3,999.7,8.1
26-Jan-12,0,5.5,0,0.9,0,-4.4,0,2.4,998.4,4.589
27-Jan-12,0,6.6,0,0.9,0,-1.4,0,0.9,1013.7,3.496
28-Jan-12,0,4.8,0,-1.3,0,-6.8,0,0.4,1024.2,2.582
29-Jan-12,0,8.5,0,4,0,-3.1,0,23.6,1021.2,5.293
30-Jan-12,0,5,0,3.9,0,3.3,0,1,1017.2,4.938
31-Jan-12,0,4.6,0,3.2,0,2.3,0,0.1,1020.9,4.121
01-Feb-12,0,4.4,0,-3.5,0,-6.1,0,0,1028.9,2.678
02-Feb-12,0,4.2,0,-4.4,0,-10.3,0,0,1031.3,1.079
03-Feb-12,0,5.7,0,-5.3,0,-10.4,0,0,1030.6,0.445
04-Feb-12,0,9.2,0,1.3,0,-5.4,0,3.9,1022.5,1.878
05-Feb-12,0,7.3,0,2.5,0,-0.3,0,0.1,1023,3.323
06-Feb-12,0,9.5,0,4.5,0,2.6,0,0.3,1028.2,5.34
07-Feb-12,0,8.6,0,1.7,0,-2.5,0,0,1032,4.382
08-Feb-12,0,5.5,0,3.1,0,-3.2,0,0,1032.3,3.745
09-Feb-12,0,9.6,0,4.7,0,2.3,0,3.2,1029.2,5.832
10-Feb-12,0,9.6,0,6.7,0,6.8,0,1.3,1026.3,7.445
11-Feb-12,0,9.6,0,5.6,0,4.3,0,1.5,1027.2,7.108
12-Feb-12,0,7.9,0,3.7,0,-1.3,0,0,1030.3,6.524
13-Feb-12,0,8.9,0,4.6,0,0.7,0,0,1027.9,6.25
14-Feb-12,0,9.4,0,5.1,0,-1.2,0,0,1026.9,6.069
15-Feb-12,0,10.2,0,6.8,0,3.6,0,0,1026.9,6.961
16-Feb-12,0,10.4,0,6.8,0,5.5,0,0,1023.1,7.258
17-Feb-12,0,11.9,0,8.2,0,7.6,0,0.9,1012.6,8.735
18-Feb-12,0,8.4,0,0.9,0,4.2,0,2.6,1006.1,7.378
19-Feb-12,0,7.8,0,-0.2,0,-3.6,0,0.1,1019.2,4.647
20-Feb-12,0,9.5,0,0.2,0,-4.4,0,0.1,1020.3,5.227
21-Feb-12,0,13.2,0,8.9,0,6.3,0,0,1014.8,7.945
22-Feb-12,0,14.6,0,10.6,0,8.5,0,1.9,1008.8,9.665
23-Feb-12,0,15,0,11.3,0,9.7,0,0.1,1014.5,10.695
24-Feb-12,0,11.9,0,6.4,0,9.4,0,1.8,1020.5,10.495
25-Feb-12,0,9.7,0,2.7,0,-1.7,0,0,1023.2,8.064
26-Feb-12,0,12.8,0,6.4,0,4.9,0,0.6,1020.2,9.438
27-Feb-12,0,11.5,0,9.1,0,6.6,0,1,1016,9.637
28-Feb-12,0,12.1,0,8.8,0,9.1,0,0,1017.2,10.128
29-Feb-12,0,13.3,0,8.5,0,7,0,0,1015.2,9.72
01-Mar-12,0,14.9,0,4.7,0,0.9,0,0,1017.8,9.033
02-Mar-12,0,12.3,0,5.6,0,-0.8,0,0,1014.2,8.653
03-Mar-12,0,11.9,0,4.1,0,-0.6,0,2.7,1006.7,8.935
04-Mar-12,0,8.5,0,0.3,0,-2.9,0,0.6,1015.5,7.241
05-Mar-12,0,11,0,1,0,-4.3,0,0,1022.3,6.167
06-Mar-12,0,11.8,0,0.4,0,-4,0,0.2,1012.7,5.958
07-Mar-12,0,11.8,0,3.7,0,3.7,0,0.3,1009.9,8.231
08-Mar-12,0,13.2,0,3.6,0,-0.6,0,0,1020.9,7.098
09-Mar-12,0,13.6,0,9.2,0,4.2,0,0,1025.2,9.035
10-Mar-12,0,13.1,0,10.3,0,6.6,0,0,1030.9,10.51
11-Mar-12,0,11.1,0,7.8,0,8.4,0,0,1032.6,10.512
12-Mar-12,0,13.6,0,8.7,0,8.1,0,0,1029.7,11.012
13-Mar-12,0,9.7,0,2.8,0,5.8,0,0,1027.8,9.825
14-Mar-12,0,11.3,0,0.1,0,-4,0,0,1023.4,7.864
15-Mar-12,0,12.4,0,6.5,0,4.4,0,0,1015.8,9.675
16-Mar-12,0,11.5,0,6.6,0,8.1,0,6.5,1007.2,9.938
17-Mar-12,0,9.4,0,2.3,0,-1.4,0,12.6,1004.6,7.276
18-Mar-12,0,11.7,0,1.6,0,-1.7,0,4.7,1014.8,7.989
19-Mar-12,0,13.1,0,0.7,0,-4.8,0,0,1024.2,7.909
20-Mar-12,0,13.4,0,7.9,0,2.4,0,0,1026.2,8.654
21-Mar-12,0,11.6,0,3.5,0,4.9,0,0,1026.9,9.505
22-Mar-12,0,12.6,0,2.8,0,-2.6,0,0,1022.8,7.937
23-Mar-12,0,13.1,0,7.1,0,1,0,0.5,1018.6,9.355
24-Mar-12,0,17.5,0,6.2,0,0.6,0,0,1020.8,9.917
25-Mar-12,0,20.7,0,6.6,0,0.9,0,0,1025.5,11.32
26-Mar-12,0,16.3,0,2.9,0,-2,0,0,1029.5,10.68
27-Mar-12,0,18.6,0,2.8,0,-1.7,0,0,1030.2,11.055
28-Mar-12,0,19.9,0,1.2,0,-3,0,0,1028.6,11.45
29-Mar-12,0,18.5,0,3.5,0,-1,0,0,1026.4,11.845
30-Mar-12,0,12.7,0,8.5,0,2.5,0,0,1022,11.925
31-Mar-12,0,12,0,2.5,0,5.3,0,0,1017.8,11.325
01-Apr-12,0,12.8,0,-0.4,0,-3.7,0,0,1015.5,9.9
02-Apr-12,0,10.6,0,6.2,0,5.3,0,2.6,1007.1,10.43
03-Apr-12,0,8.3,0,1.9,0,1.9,0,3,1003,8.592
04-Apr-12,0,8,0,1.4,0,0,0,0,1013,6.896
05-Apr-12,0,9,0,1.3,0,-2.5,0,0,1018,8.215
06-Apr-12,0,11.4,0,3.1,0,-1,0,0,1012.6,9.358
07-Apr-12,0,13.8,0,7.9,0,4.8,0,0,1010.1,11.282
08-Apr-12,0,12.6,0,7.4,0,7.2,0,0,1004.3,11.427
09-Apr-12,0,11.7,0,4.2,0,6.4,0,9.2,986.6,10.602
10-Apr-12,0,11.3,0,2.1,0,-0.6,0,0,982.8,9.484
11-Apr-12,0,13.8,0,1.6,0,-0.9,0,0,992.9,9.887
12-Apr-12,0,12.4,0,1.8,0,-1.6,0,0.1,999.5,9.745
13-Apr-12,0,10.3,0,1.7,0,-1.2,0,0,1001.2,9.935
14-Apr-12,0,9.5,0,1.9,0,-1.3,0,0,1008.4,8.75
15-Apr-12,0,8.7,0,-0.7,0,-5.7,0,0,1018,7.726
16-Apr-12,0,11,0,2.3,0,-3.5,0,1,1007,8.786
17-Apr-12,0,12.1,0,4.6,0,1.6,0,10.8,983.3,10.2
18-Apr-12,0,11.4,0,3.6,0,4.5,0,6.4,977.8,10.392
19-Apr-12,0,13,0,2.2,0,-2.3,0,4.2,984.8,9.294
20-Apr-12,0,11.2,0,3.9,0,0.4,0,2.7,987.8,9.71
21-Apr-12,0,14.1,0,3.4,0,-0.5,0,0.5,992.4,10.958
22-Apr-12,0,13.1,0,4.7,0,0,0,1.9,994.5,11.552
23-Apr-12,0,11.2,0,4.2,0,0.2,0,5.2,992,10.312
24-Apr-12,0,11.4,0,3.5,0,-1.2,0,4.1,991.2,9.707
25-Apr-12,0,8.2,0,6,0,2.1,0,22.3,981.5,8.3
26-Apr-12,0,9.7,0,6.4,0,6.1,0,6.5,989.6,8.45
27-Apr-12,0,9.5,0,2.8,0,4.5,0,0.2,1007.4,9.068
28-Apr-12,0,10.6,0,2.6,0,-1.6,0,0,1015.8,8.628
29-Apr-12,0,7.9,0,4.6,0,0.1,0,12,1008.6,7.432
30-Apr-12,0,13.1,0,6.5,0,4.5,0,0.3,1006.8,8.63
01-May-12,0,10.8,0,8.6,0,7.2,0,22.7,1014.6,9.38
02-May-12,0,12,0,7,0,7,0,0,1016.7,10.96
03-May-12,0,11.7,0,5.8,0,3.9,0,0,1009.3,11.34
04-May-12,0,10.9,0,5.8,0,2.1,0,0.2,1004.3,10.44
05-May-12,0,8.8,0,1.8,0,1,0,2.3,1007.6,10.365
06-May-12,0,9.3,0,-1.6,0,-5.5,0,0,1008,8.856
07-May-12,0,14.6,0,4.3,0,1.4,0,4.2,1002.5,10.58
08-May-12,0,13.7,0,4.3,0,-0.4,0,1.9,998.9,11.548
09-May-12,0,10.7,0,2.3,0,-0.8,0,4.9,998.2,10.238
10-May-12,0,11.2,0,7.3,0,7.3,0,9.7,999.2,10.967
11-May-12,0,12.6,0,3.8,0,5.5,0,1.1,1019.2,11.89
12-May-12,0,15.7,0,2,0,-2.4,0,0,1032.9,11.842
13-May-12,0,15.9,0,4.4,0,-0.9,0,0.1,1020.4,11.852
14-May-12,0,13.8,0,4.4,0,-0.6,0,1.1,1008.6,12.83
15-May-12,0,13.5,0,1.8,0,-0.5,0,0.3,1015.4,12.287
16-May-12,0,11.6,0,1.5,0,-2.8,0,0.8,1018.4,11.648
17-May-12,0,11.7,0,6.4,0,6.8,0,1.4,1010.2,11.472
18-May-12,0,12.2,0,7.5,0,5.6,0,2.9,1003.8,11.39
19-May-12,0,10.6,0,4.3,0,7.6,0,1,1006.5,10.43
20-May-12,0,13.6,0,5.5,0,0.1,0,0,1007.2,11.788
21-May-12,0,16.3,0,7.8,0,4.6,0,0,1006.7,14.602
22-May-12,0,19.5,0,6.3,0,2.1,0,0,1012,15.767
23-May-12,0,21.2,0,9.3,0,5.3,0,0,1019,18.108
24-May-12,0,21.1,0,8.7,0,3.6,0,0,1022.5,19.427
25-May-12,0,21.6,0,10.4,0,6.4,0,0,1018.8,20.04
26-May-12,0,21.5,0,12.3,0,6.8,0,0,1015.2,20.49
27-May-12,0,21.4,0,11.2,0,6.2,0,0,1013.1,21.2
28-May-12,0,22.8,0,10.5,0,7.2,0,0,1011.9,22.503
29-May-12,0,17.4,0,8.6,0,3.1,0,0,1011.8,18.432
30-May-12,0,20.1,0,10,0,5.2,0,1.9,1011.6,17.595
31-May-12,0,17.6,0,12.1,0,11.8,0,4.9,1012.8,17.483
01-Jun-12,0,18.2,0,12.4,0,14,0,0.7,1013.4,17.722
02-Jun-12,0,16.2,0,11.4,0,11.6,0,11.8,1006.5,16.542
03-Jun-12,0,11.4,0,7.9,0,9.8,0,18.7,1004.4,12.855
04-Jun-12,0,14.1,0,7.3,0,5.8,0,0,1011.4,15.323
05-Jun-12,0,13.4,0,7.6,0,6.1,0,1.9,1002.1,14.09
06-Jun-12,0,19,0,10.7,0,11.8,0,1.2,992.7,16.38
07-Jun-12,0,14.1,0,10.5,0,8.3,0,18,984.9,14.215
08-Jun-12,0,13.1,0,8.7,0,12.5,0,16.2,988.8,13.61
09-Jun-12,0,17.9,0,8.1,0,9.2,0,0.4,1001.8,14.738
10-Jun-12,0,17.7,0,7.1,0,4.7,0,0,1002.5,16.177
11-Jun-12,0,17.7,0,10.8,0,10.6,0,0,1001.7,18.76
12-Jun-12,0,14.1,0,9.4,0,9.6,0,2.4,1006,16.37
13-Jun-12,0,14.6,0,8.9,0,9,0,1.9,1009,15.13
14-Jun-12,0,14.7,0,10.6,0,7.2,0,13,1002.6,14.337
15-Jun-12,0,16.4,0,11.2,0,11.1,0,3,992.3,14.387
16-Jun-12,0,16,0,10.4,0,10.3,0,7.4,995.7,15.47
17-Jun-12,0,15.1,0,8.1,0,9.1,0,0.6,1007.6,15.587
18-Jun-12,0,17.3,0,6.2,0,3.2,0,4.2,1009.1,15.585
19-Jun-12,0,18.8,0,6.4,0,3,0,0,1010.7,16.295
20-Jun-12,0,17.1,0,7.2,0,4.5,0,2.1,1008.2,17.608
21-Jun-12,0,15.7,0,10.5,0,12.1,0,12.9,999.3,15.985
22-Jun-12,0,16.5,0,10.1,0,12.3,0,8.3,1000.6,15.198
23-Jun-12,0,17.7,0,10.2,0,8.3,0,1.2,1006.2,15.34
24-Jun-12,0,19.1,0,9.7,0,11.6,0,3.9,1007.1,17.265
25-Jun-12,0,16.8,0,8.1,0,6.4,0,0,1012,16.77
26-Jun-12,0,23,0,12.6,0,10.5,0,0,1010.2,18.233
27-Jun-12,0,23.8,0,15.2,0,14,0,12.2,1006.5,20.475
28-Jun-12,0,21.9,0,13.7,0,14.1,0,17.1,995.5,20.045
29-Jun-12,0,20.6,0,13,0,11.1,0,0.8,989.2,19.615
30-Jun-12,0,15.8,0,10,0,12.1,0,4.6,997.1,18.288
01-Jul-12,0,17.3,0,10.3,0,7.4,0,0.7,1002.8,17.148
02-Jul-12,0,20.8,0,13.8,0,13.2,0,4,1001.6,18.302
03-Jul-12,0,17.4,0,13.4,0,10.6,0,2.6,1000.4,17.432
04-Jul-12,0,19.7,0,11.7,0,13.2,0,3.8,1000.4,17.965
05-Jul-12,0,20.3,0,10.3,0,5.9,0,0,1004.3,18.387
06-Jul-12,0,17.3,0,10.3,0,6.5,0,14.3,1003,16.055
07-Jul-12,0,19.8,0,13.2,0,13.2,0,0,1002.3,18.538
08-Jul-12,0,14.6,0,11.1,0,10,0,2.7,1004.2,16.498
09-Jul-12,0,17,0,10.2,0,10,0,8.4,1006.2,16.065
10-Jul-12,0,18.7,0,9.4,0,8.3,0,0.5,1005.8,16.915
11-Jul-12,0,17.2,0,7.9,0,9.5,0,2.2,1006.6,17.76
12-Jul-12,0,16.1,0,6.4,0,3,0,2.5,1003.1,15.682
13-Jul-12,0,16.7,0,10.8,0,10.6,0,1.6,997.3,15.812
14-Jul-12,0,15.4,0,9.6,0,8.2,0,0,1002.7,15.86
15-Jul-12,0,18.3,0,7.2,0,3.4,0,1,1008.8,16.22
16-Jul-12,0,19.6,0,12.9,0,10.6,0,12.2,1010.5,17.253
17-Jul-12,0,24.2,0,13.5,0,13.6,0,9.3,1011.2,20.005
18-Jul-12,0,19.5,0,11.8,0,13.4,0,0.6,1004.7,19.253
19-Jul-12,0,17.2,0,9.7,0,6.5,0,0,1006.8,17.225
20-Jul-12,0,17.6,0,8.2,0,9.5,0,0,1013.6,17.485
21-Jul-12,0,20.6,0,6.3,0,2.4,0,0,1017.8,18.147
22-Jul-12,0,21.9,0,13,0,10.2,0,0,1014.9,19.167
23-Jul-12,0,24.3,0,16.7,0,16.9,0,1.5,1010.3,23.042
24-Jul-12,0,18.6,0,15.2,0,16.8,0,13.4,1011.6,20.423
25-Jul-12,0,19.1,0,10,0,13.5,0,0.6,1014.5,19.57
26-Jul-12,0,22.2,0,8.9,0,5.2,0,0,1013.8,19.055
27-Jul-12,0,19.2,0,9,0,6.1,0,0.1,1010.4,19.093
28-Jul-12,0,17.4,0,8.5,0,3.9,0,5.3,1005.9,17.288
29-Jul-12,0,17.1,0,9.1,0,6.4,0,5.1,1005.9,17.17
30-Jul-12,0,19.1,0,8.1,0,3.6,0,0.5,1007.6,17.478
31-Jul-12,0,16.7,0,11.2,0,10.6,0,5.4,1001.8,16.79
01-Aug-12,0,20.3,0,11.2,0,12.9,0,1.6,994.7,17.632
02-Aug-12,0,20.9,0,9.8,0,5.1,0,0,999.6,17.573
03-Aug-12,0,20.6,0,13.2,0,11.1,0,4.9,999.4,17.66
04-Aug-12,0,18.5,0,10.7,0,12.7,0,1.9,999.9,17.995
05-Aug-12,0,17.9,0,10,0,5.6,0,1.4,1000.9,16.683
06-Aug-12,0,18.1,0,10.9,0,11.4,0,1.5,1004.9,17.403
07-Aug-12,0,18.3,0,11.2,0,11.9,0,0,1011.8,17.353
08-Aug-12,0,19.1,0,9.4,0,5.7,0,0,1017.6,17.698
09-Aug-12,0,21.7,0,13,0,13,0,0,1020.9,19.14
10-Aug-12,0,22,0,12,0,8.5,0,0,1019.8,20.025
11-Aug-12,0,20.3,0,12.8,0,8.5,0,0,1012.1,20.017
12-Aug-12,0,18.9,0,15.1,0,13.3,0,3,1003.4,18.62
13-Aug-12,0,23.4,0,15.1,0,13.9,0,2.8,997.7,19.783
14-Aug-12,0,23.4,0,14.2,0,11.3,0,0.1,1001,19.84
15-Aug-12,0,18.8,0,15.3,0,13.4,0,13.5,993.7,17.542
16-Aug-12,0,20.6,0,14.4,0,11.4,0,3.3,996.1,17.513
17-Aug-12,0,22.7,0,15,0,14.4,0,2.9,998.5,19.158
18-Aug-12,0,22.6,0,15.9,0,13.4,0,0,1005.2,20.4
19-Aug-12,0,20.7,0,12.2,0,8.1,0,0,1009,18.4
20-Aug-12,0,23.1,0,12.3,0,7.9,0,0,1010.4,19.587
21-Aug-12,0,21.4,0,12.2,0,9.6,0,5.3,1008.6,19.385
22-Aug-12,0,20.5,0,11.9,0,8.6,0,0,1008.8,18.347
23-Aug-12,0,18.6,0,12.5,0,10.2,0,0,1005,17.415
24-Aug-12,0,16.4,0,12,0,10.1,0,4.2,996.5,16.038
25-Aug-12,0,18.7,0,9.6,0,12.8,0,3.5,999.8,16.88
26-Aug-12,0,19.5,0,8.4,0,3.4,0,0,1007.1,16.04
27-Aug-12,0,19.6,0,11.7,0,11.9,0,7.6,998.8,16.972
28-Aug-12,0,19.2,0,10.7,0,6.8,0,0.1,1000.9,15.52
29-Aug-12,0,18.8,0,11.9,0,10,0,6.5,999.5,16.235
30-Aug-12,0,17.4,0,8.2,0,7.4,0,0.1,1014.2,15.577
31-Aug-12,0,16.7,0,7.8,0,3.6,0,0.2,1023.1,14.528
01-Sep-12,0,21.3,0,12.5,0,9.9,0,0,1017.5,17.065
02-Sep-12,0,20.3,0,11.9,0,14.1,0,0.1,1018.2,18.885
03-Sep-12,0,23.1,0,10.2,0,6.2,0,0,1019.2,18.403
04-Sep-12,0,19.2,0,8.9,0,14.1,0,1.1,1020,19.077
05-Sep-12,0,19.1,0,7.4,0,2.5,0,0,1024.6,16.573
06-Sep-12,0,21.4,0,7.2,0,2.2,0,0,1020.8,17.097
07-Sep-12,0,21.8,0,12.8,0,10.2,0,0,1018.2,19.29
08-Sep-12,0,22.2,0,9.4,0,12.8,0,0,1011.4,20.612
09-Sep-12,0,20.7,0,8.4,0,4.3,0,0,1000.4,16.945
10-Sep-12,0,15.7,0,8.9,0,10,0,6.2,999.7,16.38
11-Sep-12,0,14.8,0,6.7,0,2.2,0,0.2,1005.9,14.095
12-Sep-12,0,17.5,0,6.6,0,3.3,0,1.3,1010.9,14.743
13-Sep-12,0,18.6,0,5.6,0,1.2,0,0,1009.7,14.592
14-Sep-12,0,18.3,0,10.1,0,9,0,1.5,1007.9,15.987
15-Sep-12,0,17.1,0,11.2,0,5.1,0,0,1009.3,15.22
16-Sep-12,0,18.5,0,8.9,0,10.3,0,2.3,1003.4,15.552
17-Sep-12,0,16.1,0,8.4,0,3.8,0,0.1,1002.8,13.535
18-Sep-12,0,14.9,0,6.2,0,1.3,0,0.9,1010,12.65
19-Sep-12,0,15.5,0,4.7,0,-0.8,0,0.4,1015.8,11.948
20-Sep-12,0,15.9,0,10.1,0,6.6,0,0.4,1011.6,13.767
21-Sep-12,0,13.9,0,3.3,0,5.9,0,5.2,1012.8,13.485
22-Sep-12,0,14.5,0,1.7,0,-3,0,0,1013.3,10.575
23-Sep-12,0,14.4,0,3,0,-1.6,0,0.1,1002.1,10.275
24-Sep-12,0,10.4,0,8.5,0,4.2,0,32.6,987,10.955
25-Sep-12,0,11,0,8.5,0,8.2,0,12.8,980,10.855
26-Sep-12,0,15.2,0,7.1,0,8.8,0,11.3,991.2,11.9
27-Sep-12,0,13.7,0,6.6,0,1.9,0,0,1003,11.257
28-Sep-12,0,14.5,0,6.9,0,4,0,3.9,1005.2,11.825
29-Sep-12,0,15.6,0,5.4,0,0.4,0,0.1,1010.8,10.778
30-Sep-12,0,17,0,10.1,0,9.8,0,1.9,1005.1,13.45
01-Oct-12,0,15.5,0,8.5,0,3.3,0,0.9,1000.7,12.307
02-Oct-12,0,15.6,0,7.4,0,3.9,0,1.6,995,11.435
03-Oct-12,0,13.6,0,5.3,0,2.2,0,3.5,995.3,10.312
04-Oct-12,0,13.6,0,6.4,0,-0.3,0,3.6,998.2,11.14
05-Oct-12,0,12.2,0,5.9,0,1.3,0,0.1,999.7,10.195
06-Oct-12,0,15.2,0,3.2,0,-1.8,0,0,1009.3,9.889
07-Oct-12,0,13.2,0,3.2,0,-1.4,0,0,1014.8,10.04
08-Oct-12,0,12.4,0,6.4,0,8,0,3.6,1010.7,11.163
09-Oct-12,0,13.4,0,2.3,0,-2.4,0,0,1010.7,9.167
10-Oct-12,0,14.8,0,3.2,0,-1.8,0,0,1004.7,9.99
11-Oct-12,0,13.9,0,5.3,0,11.5,0,9.5,996.3,11.953
12-Oct-12,0,13.2,0,3.7,0,-0.9,0,0.1,999.8,9.3
13-Oct-12,0,12.5,0,2.5,0,-2.3,0,0.4,999.3,8.198
14-Oct-12,0,10.5,0,3.3,0,-2.8,0,5.1,998,8.134
15-Oct-12,0,11,0,5.5,0,1.3,0,3.6,990.1,9.793
16-Oct-12,0,13,0,5.5,0,2.7,0,0.5,986.9,9.997
17-Oct-12,0,13.1,0,5.8,0,0.2,0,24,983.1,10.055
18-Oct-12,0,15.3,0,6.4,0,3.5,0,5,988.5,10.075
19-Oct-12,0,12.9,0,4.7,0,-0.1,0,0.1,999.7,10.065
20-Oct-12,0,15.1,0,7.6,0,7.2,0,0,1006.5,10.96
21-Oct-12,0,13.8,0,5.3,0,-0.8,0,0,1012.4,8.762
22-Oct-12,0,14.8,0,5.4,0,-0.1,0,0,1016.8,9.472
23-Oct-12,0,12.6,0,11.5,0,9.7,0,1.2,1020.4,11.592
24-Oct-12,0,13.1,0,11.6,0,11,0,0.4,1017.3,11.783
25-Oct-12,0,12.4,0,9.8,0,10.6,0,0.3,1013.4,11.398
26-Oct-12,0,9.8,0,1.9,0,4.8,0,1.3,1015,8.601
27-Oct-12,0,8.8,0,0.1,0,-3.6,0,0,1018.4,5.741
28-Oct-12,0,8.6,0,6,0,-1.7,0,3.2,1006.8,7.927
29-Oct-12,0,9.3,0,2.9,0,-0.8,0,0,1002.6,8.09
30-Oct-12,0,10.1,0,2.4,0,-2.9,0,0.1,994.4,6.887
31-Oct-12,0,8.7,0,0.7,0,4.8,0,4.6,977.1,7.4
01-Nov-12,0,7.3,0,0.5,0,-5.2,0,1.3,972.9,5.325
02-Nov-12,0,8.8,0,1.9,0,-1.2,0,0.3,980.4,4.996
03-Nov-12,0,7.9,0,0.5,0,-5.6,0,0,984.9,3.663
04-Nov-12,0,8.3,0,5.2,0,-1.1,0,5.1,988.4,4.99
05-Nov-12,0,10.1,0,1.4,0,-4.1,0,0,1004.7,4.682
06-Nov-12,0,11.6,0,2.3,0,-4.1,0,0.1,1016.8,5.741
07-Nov-12,0,11.5,0,8.1,0,2.7,0,0.2,1016,7.941
08-Nov-12,0,11,0,6.9,0,2,0,0,1009.4,8.118
09-Nov-12,0,10.4,0,4.9,0,1.7,0,5.1,998.1,7.827
10-Nov-12,0,8.8,0,2.4,0,-3.5,0,0.2,992.7,5.064
11-Nov-12,0,8.6,0,1.7,0,-3,0,0.6,1003.8,4.388
12-Nov-12,0,14.2,0,6.2,0,-1,0,1.3,1007.4,8.328
13-Nov-12,0,14,0,12.1,0,7.7,0,1,1011.5,10.182
14-Nov-12,0,14,0,5.8,0,6.7,0,0,1016.3,10.04
15-Nov-12,0,13.1,0,5.9,0,0.2,0,0,1015,8.512
16-Nov-12,0,8.3,0,4.2,0,-0.3,0,0.4,1006.7,7.253
17-Nov-12,0,8,0,2.7,0,-0.8,0,0.6,1003,6.327
18-Nov-12,0,11.5,0,-0.5,0,-6.2,0,3.4,1000.2,4.051
19-Nov-12,0,14.5,0,8.9,0,-2.2,0,1.8,991.1,8.625
20-Nov-12,0,13.3,0,6.8,0,2.4,0,0,993,7.855
21-Nov-12,0,11,0,2.9,0,-1.4,0,2.6,998.2,5.632
22-Nov-12,0,12.7,0,5.3,0,-0.6,0,7,991.8,6.906
23-Nov-12,0,7.9,0,0.4,0,-2,0,0,1000.8,3.915
24-Nov-12,0,5.6,0,-1.7,0,-6.2,0,5.5,1002.1,2.433
25-Nov-12,0,6,0,-0.1,0,-3,0,21,994.9,3.888
26-Nov-12,0,7.6,0,4.2,0,-2.3,0,8.2,1000.2,4.676
